Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel
1056,29-04-2023,Charlie,North,8274.54,10,Clothing,536.81,839.92,Returning,0.15,Bank Transfer,Online
1014,02-07-2023,David,East,9278.53,7,Clothing,4705.46,4747.07,New,0.27,Bank Transfer,Retail
1028,03-11-2023,Alice,North,5755.48,38,Clothing,1234.69,1511.26,New,0.1,Bank Transfer,Online
1078,23-03-2023,Eve,West,3808.03,33,Clothing,2396.68,2661.54,New,0.18,Bank Transfer,Online
1059,08-11-2023,David,South,8466.7,17,Clothing,1780.14,2185.42,Returning,0.15,Credit Card,Retail
1023,21-07-2023,Eve,North,2282.99,4,Clothing,1532.8,1619.69,Returning,0.05,Bank Transfer,Retail
1064,19-12-2023,Alice,West,106.47,35,Clothing,4900.03,5118.83,Returning,0.07,Credit Card,Retail
1039,01-08-2023,Eve,West,7527.63,36,Clothing,2919.0,3125.01,New,0.24,Cash,Online
1044,08-08-2023,Alice,North,4912.69,18,Clothing,430.14,641.18,New,0.13,Cash,Online
1017,20-01-2023,Bob,East,496.59,29,Clothing,3410.49,3481.72,New,0.24,Bank Transfer,Retail
1068,06-04-2023,Alice,South,9093.5,31,Clothing,3169.37,3304.15,Returning,0.25,Credit Card,Retail
1067,07-09-2023,Bob,North,4716.36,37,Clothing,1754.32,1856.4,New,0.21,Bank Transfer,Retail
1018,27-04-2023,David,South,7629.7,17,Clothing,355.72,438.27,Returning,0.06,Bank Transfer,Online
